Title,URL,Likes,Views,Comments Count,Description,Published At,Channel ID,Channel Title
11-year-old in custody for Louisiana double-homicide,https://www.youtube.com/watch?v=9NTV4ih9M7o,210,5061,5,"Minden Police Chief Jared McIver spoke about the father and daughter that were murdered allegedly at the hands of their 11-year-old relative. 
READ MORE: https://thenationaldesk.com/news/americas-news-now/11-year-old-in-custody-after-shocking-double-homicide-in-minden-louisiana-joe-cornelius-sr-keisha-miles

--------------------------------------

The National Desk (TND) brings you award-winning local storytelling from Sinclair Broadcast Group's local TV newsrooms across the United States and feeds from sources throughout the world.

Like us on Facebook for live feeds, video: https://facebook.com/TND/
Follow us on Twitter: http://twitter.com/TND
Follow us on Instagram: http://instagram.com/TND
Read more & watch our videos: http://thenationaldesk.com

TND covers content from Sinclair's stations in: 
Abilene-San Angelo, TX : KTXS
Albany, GA : WFXL
Albany, NY : WRGB 
Amarillo, TX : KVII
Asheville, NC : WLOS
Austin , TX : KEYE
Bakersfield, CA : KBAK/KBFX
Baltimore : WBFF
Beaumont, TX : KFDM/KBTV
Birmingham, AL : WBMA
Boise, ID : KBOI/KYUU
Bristol, VA : WCYB
Cedar Rapids, IA : KGAN/KFXA
Champaign, IL : WCCU
Charleston, SC : WCIV
Charleston, WV : WCHS/WVAH
Chattanooga, TN : WTVC
Cincinnati, OH : WKRC/WSTR
Columbia, SC : WACH
Columbus, OH : WSYX/WTTE
Dayton, OH : WKEF/WRGT
El Paso, TX : KFOX/KDBC
Eugene, OR : KVAL/KMTR
Eureka, CA : KAEF
Flint, MI : WEYI/WBSF
Fresno, CA : KMPH
Gainesville, FL : WGFL
Green Bay, WI : WLUK
Greenville-New Bern, NC : WCTI
Harlingen, TX : KGBT
Harrisburg, PA : WHP
Jefferson City, MO : KRCG
Johnstown, PA : WJAC
Kalamazoo-Grand Rapids, MI : WWMT
Kirksville-Ottumwa, IA : KTVO
Las Vegas, NV : KSNV
Lewiston, ID : KLEW
Lincoln, NE : KHGI/KWNB
Little Rock, AR : KATV
Lynchburg, VA : WSET
Macon, GA : WGXA
Medford, OR : KTVL 
Mobile, AL : WPMI
Myrtle Beach, SC : WPDE
Nashville, TN : WZTV
Oklahoma City : KOCB/KOKH
Pasco, WA : KEPR
Pensacola, FL : WEAR/WFGX
Portland, ME : WGME/WPFO
Portland, OR : KATU/KUNP
Providence, RI : WJAR
Quincy-Hannibal, IL : KHQA
Redding-Chico, CA : KRCR
Reno, NV : KRNV/KRXI
Rochester, NY : WHAM
Salt Lake City : KUTV
San Antonio, TX : KABB/WOAI
Savannah, GA : WTGS
Seattle, WA : KOMO/KUNS
Sioux City, IA : KMEG/KPTH
South Bend, IN : WSBT
Springfield, IL : WICS
Steubenville, OH : WTOV
Syracuse, NY : WSTM
Toledo, OH : WNWO
Traverse City, MI : WPBN
Tulsa, OK : KTUL
Washington DC : WJLA
West Palm Beach, FL : WPEC
Wilkes-Barre, PA : WOLF
Yakima, WA : KIMA

This video and all Sinclair Broadcast Group content archives of local news and sports coverage are available for your use. For more information contact us at contentsales@sbgtv.com",2024-09-03T21:52:51Z,UCvAnclelY8eSq8GyPE19KTw,The National Desk
Homicide 2800 Boudinot St DC 20 24 020210,https://www.youtube.com/watch?v=xJ89e3FPxLA,11,3041,0,"On March 13, 2020 at 8:20 pm, the suspect, an unknown male, was involved in an altercation with the victim, a 36 year-old male, when the suspect stabbed the victim with an unknown object. The suspect fled the location on foot and was last seen north on the 2800 block of North Boudinot Street then east on the 500 block of East Cambria Street.

***A $20,000 reward is being offered for any information that leads to an arrest and conviction.***

Suspect Description: Medium complected male, possibly Hispanic or African American, wearing grey sweatpants, a dark colored knit hat with a white in color logo in the front of it.

If you see this suspect do not approach, contact 911 immediately.
To submit a tip via telephone, dial 215.686.TIPS (8477) or text a tip to PPD TIP or 773847.
All tips will be confidential.

If you have any information about this crime or this suspects please contact:
Homicide Unit:
215-686-3334
Det. Perfidio #9024
Det. Knoll #962
DC 20-24-020210",2020-04-02T17:15:10Z,UCFNSXVFsx1uJ_2fcsQprxWw,PhiladelphiaPolice
17 People Killed...  | The Chilling Case Of The DC Snipers | S5 EP9 | ICMAP,https://www.youtube.com/watch?v=s5d5tpKBRu0,670,22313,113,"Welcome back to another ICMAP episode! This week, the boys present the unnerving case of the Washington Snipers. Find out how this serial killing duo murdered 17 people in broad daylight, without being noticed in their moving snipers nest.

Huge thanks to this week's sponsor MANSCAPED! Use our code ICMAP on manscaped.com for 20% off AND free delivery!

Follow our socials: @couldmurderapod
Written & presented by Tom Norris & Ben Carter | @nozzer89 @thisiscarts 
Produced by Dan Lambert at Boston Sound | @bstnsnd
Edited by Ben Bonsey | @benbonsey
Additional research by Danielle St Romaine
Artwork & animation by Phil Whitton | @philwhitz
Opening theme by Alfie Indra | @alfieindra

Check out our new merch!: www.icmap.store 
---------------------------------------------------------------------------------------------------------------------------
Patreon:
https://www.patreon.com/couldmurderapod​
Join our Patreon community for early access and a host of amazing little perks!
--------------------------------------------------------------------------------------------------------------------------
#TrueCrime #DCSnipers #ICMAP",2022-04-18T17:00:25Z,UCYbSC3wPzCCCZWtKm0O5oig,I Could Murder A Podcast
Car chase ends with shooting in Washington D.C.,https://www.youtube.com/watch?v=CyszhTz8fQ4,207,121429,0,"Alhurra Television provides this footage of a police chase that unfolded in Washington D.C. on October 3rd. The driver of a black sedan rammed a barricade near the White House, turned around and eventually crashed into another barricade near the U.S. Capitol building.",2013-10-03T21:27:57Z,UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour
Fairfax County police announce arrest in 1994 cold case homicide,https://www.youtube.com/watch?v=zbO6lOihfBY,54,3139,10,"Fairfax County police say a New York man has been arrested in connection to a cold case homicide that dates back to 1994.

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2023-09-11T19:17:12Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
"Man shot, killed in Laurel days before Thanksgiving",https://www.youtube.com/watch?v=isB3QcmT8U0,39,5164,3,"Violence marred the Thanksgiving season in a Prince George's County neighborhood after a shooting claimed a man's life.

DETAILS: https://tinyurl.com/2xmmx3aj

---------------------------------------------------------------------
STAY CONNECTED AND STAY AHEAD WITH FOX 5 DC

Subscribe to FOX 5 DC on YouTube » https://youtube.com/channel/fox5dc?sub_confirmation=1
 
Read the latest local and national news on fox5dc.com » https://fox5dc.com/ 

Watch FOX 5 DC programming live » https://fox5dc.com/live  

Get your local forecast from the FOX 5 DC Weather team » https://www.fox5dc.com/weather

Learn how to follow us on social media, download our news and weather mobile apps, find us on your Smart TV and sign up for our daily newsletter » https://fox5dc.com/connect-with-fox-5-on-mobile-social-smart-tv-and-our-newsletter 

Follow FOX 5 DC on Facebook » https://facebook.com/fox5dc

Follow FOX 5 DC on Twitter » https://twitter.com/fox5dc 

Follow FOX 5 DC Instagram » https://instagram.com/fox5dc

Vote in the daily FOX 5 DC InstaPoll » https://fox5dc.com/instapoll

FOX 5 DC, WTTG-TV and FOX 5 PLUS, WDCA-TV are owned-and-operated TV stations of the Fox Broadcasting Company. We are located in Washington, D.C. and serves the entire Washington metropolitan area (including Northern Virginia, Maryland, and the Martinsburg, West Virginia area). Our studio is based in Bethesda, Maryland.",2024-11-27T14:03:09Z,UCHLyP4MuA-JAFBCwxXOEDdA,FOX 5 Washington DC
Homicide 5600 N 4th St DC 20 35 094920,https://www.youtube.com/watch?v=lgZU0QeoB4E,19,4508,0,"On November 24, 2020, at approximately 8:54 p.m., a man was shot on the 5600 block of N. 4th Street. After being shot, he fled and collapsed and was transported to a nearby hospital. He succumbed to his injuries and died at 9:21 p.m. Surveillance cameras in the area of the shooting captured images of the suspects and their vehicle.

A $20,000 reward is being offered for information leading to an arrest and conviction.

Suspect Description: Black male, medium build, black baseball cap, red hooded sweatshirt.
Vehicle occupied by two other black males.
Vehicle Description: 2017 Hyundai Sante Fe, dark color, no moon roof, unknown sticker in upper right portion of windshield.

If you see these suspects do not approach, contact 911 immediately.
To submit a tip via telephone, dial 215.686.TIPS (8477) or text a tip to PPD TIP or 773847.
All tips will be confidential.

If you have any information about this crime or these suspects please contact:
Homicide Unit:
215-686-3334/3335
Det. Centeno # 916
DC 20-35-094920",2020-12-07T15:31:05Z,UCFNSXVFsx1uJ_2fcsQprxWw,PhiladelphiaPolice
"Persons of Interest in Homicide, 5100 b/o Georgia Ave, NW, on March 27, 2024",https://www.youtube.com/watch?v=hubZMTduK_k,0,3272,2,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating a persons of interest in reference to a Homicide incident which occurred in the 5100 block of Georgia Avenue, NW, on Wednesday, March 27, 2024, at approximately 2:56 PM. The subjects were captured by nearby surveillance cameras.

DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community.. Ref.: CCN #24-046-092

Anyone who can identify these individuals or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE at 50411.

To learn more about the MPD Rewards program, please visit ww.mpdc.dc.gov/rewards.",2024-05-07T21:57:30Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
DC officers shot while serving warrant; suspect still barricaded inside #Shorts,https://www.youtube.com/watch?v=VNi6vD9eRIc,171,6229,3,"Three officers were shot while serving an animal cruelty warrant in Washington, D.C. The barricaded suspect refused to come and opened gunfire.

#shooting #WashingtonDC #police",2024-02-14T21:49:11Z,UCP6HGa63sBC7-KHtkme-p-g,USA TODAY
"Person of Interest in Homicide, 4600 b/o Livingston Rd, SE, on September 10, 2024",https://www.youtube.com/watch?v=0cayR8N-JJg,0,1902,2,"Detectives from the Metropolitan Police Department's Homicide Branch are investigating a homicide. Investigators seek the public's assistance in identifying and locating a person of interest in reference to a Homicide incident which occurred in the 4600 block of Livingston Road, SE, on Tuesday, September 10, 2024, at approximately 3:34 AM. The subject was captured by nearby surveillance cameras.

DO YOUR PART TO HELP PREVENT AND SOLVE CRIME. The Metropolitan Police Department currently offers a reward of up to $25,000 to anyone that provides information which leads to the arrest and conviction of the person or persons wanted for any homicide committed in the District of Columbia. Your assistance is appreciated by your community.. Ref.: CCN #24-139-544

Anyone who can identify this individual or who has knowledge of this incident should take no action but call police at (202) 727-9099 or text your tip to the Department's TEXT TIP LINE at 50411.

To learn more about the MPD Rewards program, please visit ww.mpdc.dc.gov/rewards.",2024-09-19T23:30:31Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
A Special Service For DC Homicide Survivors.,https://www.youtube.com/watch?v=Lpehmz82pZU,4,130,0,A Special Service For DC Homicide Survivors.,2021-09-26T10:58:44Z,UCxLUpGPb4HGGIYm9NWkBN7g,St. Luke Catholic Church Washington D.C
WAYNE PERRY: THE MICHAEL JORDAN OF MURDER (WASHINGTON DC),https://www.youtube.com/watch?v=gfKaksvA3us,39799,2792464,5607,"THANK YOU FOR YOUR SUPPORT ❤
Please Like,Comment and Subscribe 

CASHAPP@
https://cash.app/$BEYONDTHEFAME


#wayneperry #alpo #1980s #washingtondc
#murdercapital #richporter #aziefazion #paidinfull
#1990s #bigheadgary #domenciobenson #shortypop #michealsalters #drugwars #michealfray
#dmv #80s #90s #crackera #algorithm #youtube #waynesilkperry #alpomartinez",2022-01-16T03:12:50Z,UCiChacbx1siMJ3pg1SEx22w,BEYOND THE FAME: CELEBRITY STORIES
Violence in D.C. | ABC Nightline 1989,https://www.youtube.com/watch?v=sjn0lhe9eyI,734,54892,326,,2019-06-08T21:25:33Z,UCZgYJKXQ9FZdj_XHUqqv4tA,Vinmoonsu
News Conference: Homicide at Brookland Metro Station,https://www.youtube.com/watch?v=8SFrmKi1JbE,0,994,4,"Metropolitan Police and Metro Transit Police officials provide an update on the teenager killed at the Brookland Metro Station on Thursday, April 4, 2024",2024-04-04T22:51:55Z,UC7GY6TMThbQJqeorxApNw3A,Washington DC Metropolitan Police Department
DC Homicide Detective Killed By Wife In Murder-Suicide,https://www.youtube.com/watch?v=V2ZAo8MKWkQ,3,578,8,"A Washington D.C. detective was shot and killed by his wife on Friday, who then turned the gun on herself.
Around 6 p.m. authorities arrived at the home of Metro Police Department Det. Timothy Francis, 50, in Waldorf, Maryland, .
where they discovered his body and that of his 41-year-old wife, Christina Lynn Francis, WSUA9 reported. .
Christina’s father alerted the police after several attempts to contact them went unanswered. .
He went to the couple’s home and discovered their bodies.
.C. Police Departme",2020-12-01T16:52:41Z,UC5qObvDWoWAZgAIjAC1DP4A,Entertainment News Bytes Network
Mayor Marion Barry On Why Washing D.C. Had The Highest Homicide Rate In The Nation in 1990,https://www.youtube.com/watch?v=TczEz6Mx7Hc,0,202,0,"The Hudson Union www.hudsonunionsociety.com is where everyone comes to be inspired, to change our world.

Check us out on Twitter @ActualJoePascal

Known nationally as the disgraced mayor caught on camera smoking crack cocaine in a downtown hotel room with a mistress, Marion Barry Jr. has led a controversial career. At the Hudson Union the provocative Mayor Barry will discuss his campaigns for mayor of Washington, his ultimate rise to power, his personal struggles and downfalls, and the night of embarrassment, followed by his term in federal prison and ultimately a victorious fourth term as mayor.",2014-08-07T22:06:12Z,UCddKc3pzpVPLYdKf39ulrpQ,hudsonunionsociety
The Freeway Phantom Murders,https://www.youtube.com/watch?v=CwrtAfd74IE,2228,73150,479,"The Freeway Phantom Murders.
Between April 1971 and September 1972, six young African-American girls were abducted and murdered in the Washington, D.C. area by a killer known only as The Freeway Phantom. The women were all between the ages of 10 and 18 years old and all of the murders remain unsolved.

Support us on Patreon: https://www.patreon.com/Merc07
MERChandise: https://teespring.com/stores/merch-35
Subscribe:-https://goo.gl/JPczN8
Twitter:https://twitter.com/07Merc
Facebook: https://www.fb.com/07merc

Intro Music by tyops : https://www.youtube.com/channel/UCr3jCke4qLEbwDzboTMZVmQ
CO.AG Music: https://www.youtube.com/channel/UCcavSftXHgxLBWwLDm_bNvA",2019-06-05T02:08:19Z,UCzwEJTQa7wl0AboBYbrKr1A,Merc True Crime
